Dates,SPX Index,LBUSTRUU Index
8/26/2016,5011.7,1709.3
8/29/2016,5039.13,1715.74
8/30/2016,5029.91,1714.94
8/31/2016,5018.68,1715.1
9/1/2016,5018.53,1714.72
9/2/2016,5040.29,1712.4
9/5/2016,#N/A,#N/A
9/6/2016,5055.73,1717.7
9/7/2016,5056.22,1717.97
9/8/2016,5044.97,1710.95
9/9/2016,4918.89,1705.49
9/12/2016,4992.82,1705.69
9/13/2016,4918.84,1700.38
9/14/2016,4916.24,1704.11
9/15/2016,4967.77,1703.6
9/16/2016,4948.7,1703.52
9/19/2016,4948.63,1704.14
9/20/2016,4950.2,1705.1
9/21/2016,5005.38,1707.14
9/22/2016,5038.65,1711.43
9/23/2016,5009.17,1712.97
9/26/2016,4965.73,1714.96
9/27/2016,4998.62,1717.73
9/28/2016,5026.75,1717.11
9/29/2016,4979.09,1718.3
9/30/2016,5019.58,1714.04
10/3/2016,5003.53,1713.18
10/4/2016,4978.72,1708.09
10/5/2016,5002.61,1705.92
10/6/2016,5005.2,1704.43
10/7/2016,4988.76,1704.77
10/10/2016,5012.2,#N/A
10/11/2016,4948.61,1703.12
10/12/2016,4954.81,1702.11
10/13/2016,4939.33,1705.98
10/14/2016,4940.35,1701.84
10/17/2016,4925.17,1704.69
10/18/2016,4956.13,1706.53
10/19/2016,4967.95,1706.92
10/20/2016,4961.33,1707.42
10/21/2016,4960.93,1707.71
10/24/2016,4985,1706.07
10/25/2016,4965.85,1706.37
10/26/2016,4957.1,1703.38
10/27/2016,4942.18,1698.92
10/28/2016,4926.79,1698.71
10/31/2016,4926.19,1700.16
11/1/2016,4892.13,1701.19
11/2/2016,4860.19,1702
11/3/2016,4840.06,1700.94
11/4/2016,4831.96,1703.05
11/7/2016,4941.61,1700.67
11/8/2016,4963.11,1697.89
11/9/2016,5019.55,1680.33
11/10/2016,5030.02,1676.35
11/11/2016,5022.85,#N/A
11/14/2016,5023,1666.06
11/15/2016,5062.52,1666.31
11/16/2016,5055.8,1668.39
11/17/2016,5080.21,1663.95
11/18/2016,5068.67,1658.14
11/21/2016,5107.31,1657.93
11/22/2016,5118.83,1659.28
11/23/2016,5123.22,1655.62
11/24/2016,#N/A,#N/A
11/25/2016,5143.77,1654.67
11/28/2016,5116.89,1659.82
11/29/2016,5125.08,1662.25
11/30/2016,5112.34,1657.58
12/1/2016,5094.22,1650.83
12/2/2016,5096.29,1656.02
12/5/2016,5127.06,1656.5
12/6/2016,5145.02,1655.99
12/7/2016,5215.08,1660.78
12/8/2016,5227.11,1657.77
12/9/2016,5258.78,1651.4
12/12/2016,5252.98,1651.52
12/13/2016,5288.91,1651.92
12/14/2016,5245.47,1648
12/15/2016,5266.47,1642.44
12/16/2016,5257.22,1640.66
12/19/2016,5267.88,1646.27
12/20/2016,5288.18,1644.77
12/21/2016,5275.12,1647.66
12/22/2016,5265.79,1647.51
12/23/2016,5272.73,1648.53
12/26/2016,#N/A,#N/A
12/27/2016,5284.86,1646.84
12/28/2016,5240.78,1652.28
12/29/2016,5239.48,1655.71
12/30/2016,5214.97,1660.06
1/2/2017,#N/A,#N/A
1/3/2017,5260.2,1659.56
1/4/2017,5292.09,1659.48
1/5/2017,5288,1667.97
1/6/2017,5308.61,1663.12
1/9/2017,5289.43,1666.96
1/10/2017,5289.47,1666.7
1/11/2017,5305.22,1667.95
1/12/2017,5293.74,1668.65
1/13/2017,5303.72,1666.59
1/16/2017,#N/A,#N/A
1/17/2017,5287.69,1672.01
1/18/2017,5298.07,1665.86
1/19/2017,5278.69,1660.02
1/20/2017,5296.94,1660.5
1/23/2017,5282.59,1667.09
1/24/2017,5317.92,1660.85
1/25/2017,5361.43,1656.25
1/26/2017,5357.52,1658.4
1/27/2017,5353.08,1661.15
1/30/2017,5320.57,1661.12
1/31/2017,5315.78,1663.51
2/1/2017,5318.6,1661.31
2/2/2017,5322.03,1662.29
2/3/2017,5361.91,1660.49
2/6/2017,5350.38,1667.8
2/7/2017,5351.86,1669.82
2/8/2017,5357.38,1673.97
2/9/2017,5389.78,1669.17
2/10/2017,5409.7,1668.22
2/13/2017,5440,1666.82
2/14/2017,5463.79,1663.76
2/15/2017,5492.39,1660.47
2/16/2017,5488.11,1665.44
2/17/2017,5497.61,1667.8
2/20/2017,#N/A,#N/A
2/21/2017,5531.47,1667.61
2/22/2017,5525.89,1668.74
2/23/2017,5528.91,1671.97
2/24/2017,5538.65,1678.76
2/27/2017,5545.2,1674.5
2/28/2017,5530.81,1675.37
3/1/2017,5608.84,1665.45
3/2/2017,5575.84,1663.06
3/3/2017,5578.86,1663.63
3/6/2017,5560.37,1664.1
3/7/2017,5544.24,1661.94
3/8/2017,5533,1657.47
3/9/2017,5537.56,1652.26
3/10/2017,5556.1,1653.82
3/13/2017,5560.01,1651.46
3/14/2017,5541.15,1652.25
3/15/2017,5588.58,1661.72
3/16/2017,5579.54,1660.69
3/17/2017,5572.1,1662.68
3/20/2017,5560.81,1665.71
3/21/2017,5491.08,1669.52
3/22/2017,5501.84,1673.13
3/23/2017,5495.97,1671.39
3/24/2017,5491.25,1673.25
3/27/2017,5485.54,1675.64
3/28/2017,5526.11,1671.94
3/29/2017,5533.34,1674.71
3/30/2017,5550.06,1672.23
3/31/2017,5537.33,1674.43
4/3/2017,5528.35,1679.12
4/4/2017,5532.41,1679.04
4/5/2017,5515.77,1678.8
4/6/2017,5528.28,1680.09
4/7/2017,5523.64,1677.31
4/10/2017,5527.82,1678.74
4/11/2017,5520.56,1685.11
4/12/2017,5499.51,1685.28
4/13/2017,5461.36,1690.88
4/14/2017,#N/A,#N/A
4/17/2017,5509.29,1689.54
4/18/2017,5493.17,1695.91
4/19/2017,5484.35,1694
4/20/2017,5526.67,1690.16
4/21/2017,5509.6,1690.93
4/24/2017,5570.51,1688.09
4/25/2017,5605.05,1683.01
4/26/2017,5602.36,1684.74
4/27/2017,5606.09,1686.55
4/28/2017,5595.23,1688.13
5/1/2017,5605.12,1684.24
5/2/2017,5611.9,1687.55
5/3/2017,5605.76,1687.02
5/4/2017,5609.4,1683.15
5/5/2017,5632.83,1684.01
5/8/2017,5633.63,1682.47
5/9/2017,5628,1680.11
5/10/2017,5636.68,1680.11
5/11/2017,5626.11,1681.03
5/12/2017,5617.76,1687.54
5/15/2017,5645.77,1687.75
5/16/2017,5642.96,1689.04
5/17/2017,5540.26,1699.02
5/18/2017,5561.16,1696.71
5/19/2017,5599.61,1696.06
5/22/2017,5629.12,1695.97
5/23/2017,5639.79,1693.07
5/24/2017,5654.3,1694.93
5/25/2017,5680.66,1696.37
5/26/2017,5683.2,1696.59
5/29/2017,#N/A,#N/A
5/30/2017,5677.14,1700.05
5/31/2017,5675.37,1701.89
6/1/2017,5719.8,1700.29
6/2/2017,5741.47,1705.35
6/5/2017,5734.58,1703.71
6/6/2017,5718.38,1706.92
6/7/2017,5728.72,1704.48
6/8/2017,5730.43,1703.05
6/9/2017,5725.61,1702.58
6/12/2017,5720.33,1701.38
6/13/2017,5748.09,1701.96
6/14/2017,5742.68,1708.79
6/15/2017,5730.68,1706.47
6/16/2017,5732.37,1707.36
6/19/2017,5781.08,1705.43
6/20/2017,5741.75,1709.22
6/21/2017,5738.86,1709.15
6/22/2017,5736.26,1709.43
6/23/2017,5745.37,1710.48
6/26/2017,5747.28,1711.92
6/27/2017,5700.08,1707.15
6/28/2017,5752.31,1706.09
6/29/2017,5702.18,1702.69
6/30/2017,5711.37,1700.08
7/3/2017,5725.32,1696.6
7/4/2017,#N/A,#N/A
7/5/2017,5734.94,1698.16
7/6/2017,5682.38,1695.31
7/7/2017,5719.48,1693.47
7/10/2017,5724.87,1696.17
7/11/2017,5720.42,1697.04
7/12/2017,5763.44,1701.14
7/13/2017,5774.57,1699.54
7/14/2017,5802.12,1701.63
7/17/2017,5802,1703.38
7/18/2017,5805.66,1707.49
7/19/2017,5837.93,1707.71
7/20/2017,5837.42,1708.39
7/21/2017,5835.24,1711.66
7/24/2017,5829.05,1709.84
7/25/2017,5846.38,1703.11
7/26/2017,5848.06,1707.45
7/27/2017,5842.9,1705.41
7/28/2017,5835.16,1707.87
7/31/2017,5830.86,1707.83
8/1/2017,5845.41,1712.06
8/2/2017,5849.48,1711.43
8/3/2017,5837.61,1714.5
8/4/2017,5848.93,1710.83
8/7/2017,5858.89,1711.88
8/8/2017,5845.23,1709.37
8/9/2017,5843.76,1712.68
8/10/2017,5759.86,1713.9
8/11/2017,5767.72,1715.26
8/14/2017,5826.98,1714.11
8/15/2017,5825.39,1710.54
8/16/2017,5835.49,1714.35
8/17/2017,5744.13,1716.59
8/18/2017,5733.54,1716.56
8/21/2017,5740.5,1718
8/22/2017,5798.77,1715.52
8/23/2017,5778.92,1719.27
8/24/2017,5766.85,1717.52
8/25/2017,5777.34,1719.55
8/28/2017,5780.44,1720.7
8/29/2017,5786.23,1722.01
8/30/2017,5814.92,1721.56
8/31/2017,5849.02,1724.04
9/1/2017,5861.2,1720.75
9/4/2017,#N/A,#N/A
9/5/2017,5816.19,1728.84
9/6/2017,5834.74,1725.28
9/7/2017,5835.04,1729.59
9/8/2017,5826.45,1729.04
9/11/2017,5890.79,1723.76
9/12/2017,5911.28,1720.72
9/13/2017,5915.93,1719.25
9/14/2017,5911.26,1719.82
9/15/2017,5923.14,1719.82
9/18/2017,5932.12,1718.01
9/19/2017,5938.83,1717.85
9/20/2017,5942.67,1715.28
9/21/2017,5924.45,1715.58
9/22/2017,5928.49,1717.1
9/25/2017,5915.09,1721.19
9/26/2017,5915.99,1720.75
9/27/2017,5940.57,1714.04
9/28/2017,5949.12,1715.43
9/29/2017,5971.68,1715.35
10/2/2017,5995.23,1715.26
10/3/2017,6008.65,1716.26
10/4/2017,6016.67,1716.16
10/5/2017,6052.28,1714.38
10/6/2017,6047.61,1712.58
10/9/2017,6036.51,#N/A
10/10/2017,6050.93,1715.43
10/11/2017,6062.13,1715.54
10/12/2017,6052.27,1717.35
10/13/2017,6057.77,1721.28
10/16/2017,6068.67,1718.99
10/17/2017,6072.82,1719.91
10/18/2017,6077.64,1716.16
10/19/2017,6080.18,1717.75
10/20/2017,6112.24,1713.08
10/23/2017,6087.7,1714.79
10/24/2017,6097.87,1712.37
10/25/2017,6068.97,1709.15
10/26/2017,6076.81,1708.35
10/27/2017,6126.69,1711.19
10/30/2017,6107.29,1716.88
10/31/2017,6113.36,1716.4
11/1/2017,6123.26,1716.29
11/2/2017,6125.1,1718.79
11/3/2017,6145,1719.2
11/6/2017,6153.46,1721.54
11/7/2017,6152.31,1722.27
11/8/2017,6161.47,1720.41
11/9/2017,6139.42,1718.45
11/10/2017,6136.07,1712
11/13/2017,6142.33,1712.24
11/14/2017,6128.89,1713.95
11/15/2017,6095.89,1717.46
11/16/2017,6148.69,1715.64
11/17/2017,6132.51,1716.36
11/20/2017,6140.67,1715.37
11/21/2017,6181.59,1716.88
11/22/2017,6177.44,1721.12
11/23/2017,#N/A,#N/A
11/24/2017,6190.62,1719.73
11/27/2017,6188.9,1720.79
11/28/2017,6251.09,1720.35
11/29/2017,6249.58,1717
11/30/2017,6303.93,1714.07
12/1/2017,6291.23,1719.24
12/4/2017,6284.65,1718.15
12/5/2017,6261.05,1720.52
12/6/2017,6260.49,1722.8
12/7/2017,6280.25,1718.98
12/8/2017,6316.04,1718.89
12/11/2017,6336.61,1718.59
12/12/2017,6346.82,1717.8
12/13/2017,6343.87,1723.44
12/14/2017,6318.72,1724.45
12/15/2017,6376.68,1724.13
12/18/2017,6411.69,1721.16
12/19/2017,6390.69,1714.65
12/20/2017,6386.18,1711.29
12/21/2017,6399.06,1713.5
12/22/2017,6396.12,1713.1
12/25/2017,#N/A,#N/A
12/26/2017,6389.54,1715.53
12/27/2017,6394.81,1721.08
12/28/2017,6407.95,1719.89
12/29/2017,6374.62,1722.4
1/1/2018,#N/A,#N/A
1/2/2018,6428.68,1717.15
1/3/2018,6470.46,1719.23
1/4/2018,6498.29,1718.51
1/5/2018,6544.7,1716.57
1/8/2018,6555.86,1716.7
1/9/2018,6566.53,1711.23
1/10/2018,6559.17,1711.35
1/11/2018,6606.52,1713.79
1/12/2018,6651.79,1713.31
1/15/2018,#N/A,#N/A
1/16/2018,6628.12,1714.35
1/17/2018,6691.47,1711.1
1/18/2018,6681.08,1708.1
1/19/2018,6710.98,1705.39
1/22/2018,6766.02,1703.43
1/23/2018,6781.23,1706.97
1/24/2018,6777.38,1704.35
1/25/2018,6781.54,1708.85
1/26/2018,6863.16,1705.11
1/29/2018,6816.55,1702.81
1/30/2018,6741.62,1700.07
1/31/2018,6745.18,1701.41
2/1/2018,6742.07,1696.54
2/2/2018,6597.39,1689.22
2/5/2018,6322.95,1694.59
2/6/2018,6435.65,1695.59
2/7/2018,6403.15,1689.16
2/8/2018,6159.98,1686.91
2/9/2018,6255.55,1687.49
2/12/2018,6344.2,1685.49
2/13/2018,6361.38,1685.72
2/14/2018,6449.83,1678.64
2/15/2018,6530.47,1681.78
2/16/2018,6533.54,1683.74
2/19/2018,#N/A,#N/A
2/20/2018,6495.27,1682.33
2/21/2018,6459.14,1677.83
2/22/2018,6466.07,1679.64
2/23/2018,6571.73,1683.66
2/26/2018,6650.99,1685.04
2/27/2018,6566.15,1680.84
2/28/2018,6492.87,1684.34
3/1/2018,6406.04,1689.24
3/2/2018,6439.65,1684.01
3/5/2018,6511.84,1682.19
3/6/2018,6529.63,1683.17
3/7/2018,6526.88,1682.13
3/8/2018,6558.26,1683.95
3/9/2018,6674.14,1681.94
3/12/2018,6665.53,1684.2
3/13/2018,6622.87,1685.59
3/14/2018,6586.24,1688.41
3/15/2018,6581.44,1687.47
3/16/2018,6593.03,1685.91
3/19/2018,6498.03,1686.38
3/20/2018,6507.86,1682.78
3/21/2018,6496.39,1680.47
3/22/2018,6330.65,1686.41
3/23/2018,6195.89,1686.44
3/26/2018,6366.87,1685.81
3/27/2018,6255.16,1690.97
3/28/2018,6237.71,1691.89
3/29/2018,6325.28,1695.78
3/30/2018,#N/A,1695.78
4/2/2018,6181.81,1696.74
4/3/2018,6261.33,1692.47
4/4/2018,6335.36,1692.32
4/5/2018,6380.46,1689.63
4/6/2018,6238.53,1694.81
4/9/2018,6261.57,1694.83
4/10/2018,6368.18,1694
4/11/2018,6332.72,1695.18
4/12/2018,6386.56,1691.42
4/13/2018,6367.98,1691.64
4/16/2018,6420.6,1692.22
4/17/2018,6490.12,1693.96
4/18/2018,6495.6,1688.89
4/19/2018,6458.65,1684.13
4/20/2018,6402.96,1680.51
4/23/2018,6403.33,1678.8
4/24/2018,6316.48,1677.42
4/25/2018,6328.27,1673.7
4/26/2018,6395.34,1676.88
4/27/2018,6402.96,1680.62
4/30/2018,6349.93,1682.42
5/1/2018,6366.4,1678.32
5/2/2018,6319.81,1679.09
5/3/2018,6306.04,1680.63
5/4/2018,6389.26,1680.97
5/7/2018,6411.82,1681.16
5/8/2018,6410.16,1679.25
5/9/2018,6473.95,1676.53
5/10/2018,6537.06,1679.81
5/11/2018,6550.71,1680.83
5/14/2018,6556.87,1679.78
5/15/2018,6511.64,1671.32
5/16/2018,6540.31,1670.19
5/17/2018,6536.55,1668.78
5/18/2018,6519.61,1672.63
5/21/2018,6568.71,1673.09
5/22/2018,6547.91,1673.18
5/23/2018,6569.71,1678.83
5/24/2018,6556.45,1681.69
5/25/2018,6541.54,1685.83
5/28/2018,#N/A,#N/A
5/29/2018,6465.02,1700.63
5/30/2018,6549.53,1693.57
5/31/2018,6505.23,1695.14
6/1/2018,6577.52,1688.74
6/4/2018,6607.58,1685.51
6/5/2018,6612.71,1686.71
6/6/2018,6670.42,1681.4
6/7/2018,6666.79,1685.24
6/8/2018,6688.22,1684.73
6/11/2018,6695.5,1682.9
6/12/2018,6707.64,1683.45
6/13/2018,6680.51,1681.57
6/14/2018,6699.33,1685.07
6/15/2018,6693.11,1686.97
6/18/2018,6678.8,1686.42
6/19/2018,6651.77,1688.7
6/20/2018,6663.34,1685.77
6/21/2018,6621.07,1687.21
6/22/2018,6633.78,1686.78
6/25/2018,6541.36,1688.75
6/26/2018,6556,1688.8
6/27/2018,6498.73,1693.98
6/28/2018,6540.38,1692.28
6/29/2018,6545.83,1692.93
7/2/2018,6566.52,1691.38
7/3/2018,6533.55,1694.44
7/4/2018,#N/A,#N/A
7/5/2018,6592.34,1695.19
7/6/2018,6649.58,1697.21
7/9/2018,6711.09,1695.82
7/10/2018,6734.9,1695.22
7/11/2018,6686.41,1697.84
7/12/2018,6746.47,1697.79
7/13/2018,6753.87,1700.49
7/16/2018,6747.15,1698.25
7/17/2018,6774.46,1697.76
7/18/2018,6789.31,1697.11
7/19/2018,6762.79,1699.94
7/20/2018,6756.58,1695.59
7/23/2018,6769.18,1689.4
7/24/2018,6802.36,1692.08
7/25/2018,6865.25,1693.71
7/26/2018,6844.13,1690.94
7/27/2018,6798.57,1692.47
7/30/2018,6759.44,1691.58
7/31/2018,6793.16,1693.36
8/1/2018,6785.99,1689.82
8/2/2018,6820.64,1691.42
8/3/2018,6853.7,1695.05
8/6/2018,6878.98,1696.9
8/7/2018,6898.75,1693.6
8/8/2018,6897.12,1693.76
8/9/2018,6888.84,1696.51
8/10/2018,6841.22,1702.67
8/13/2018,6813.54,1700.46
8/14/2018,6858.32,1699.2
8/15/2018,6806.68,1702.93
8/16/2018,6863.47,1702.04
8/17/2018,6887.17,1702.35
8/20/2018,6904.4,1707.45
8/21/2018,6919.15,1705.58
8/22/2018,6916.54,1707.05
8/23/2018,6905.11,1707.45
8/24/2018,6948.62,1707.04
8/27/2018,7003.5,1705.62
8/28/2018,7005.45,1702.5
8/29/2018,7046.58,1702.51
8/30/2018,7016.08,1704.24
8/31/2018,7017.76,1704.9
9/3/2018,#N/A,1704.9
9/4/2018,7006.64,1699.96
9/5/2018,6986.77,1700.02
9/6/2018,6962.97,1703
9/7/2018,6947.92,1696.86
9/10/2018,6961.3,1698.19
9/11/2018,6988.17,1694.59
9/12/2018,6990.78,1696.79
9/13/2018,7030.1,1697.55
9/14/2018,7033.15,1694.94
9/17/2018,6993.52,1694.65
9/18/2018,7031.83,1690.12
9/19/2018,7040.8,1687.01
9/20/2018,7097.1,1688.81
9/21/2018,7094.61,1690.26
9/24/2018,7069.31,1689.74
9/25/2018,7060.47,1687.57
9/26/2018,7036.92,1691.7
9/27/2018,7057.97,1692.89
9/28/2018,7058.22,1693.28
10/1/2018,7084.33,1691.54
10/2/2018,7081.74,1693.67
10/3/2018,7086.85,1683.79
10/4/2018,7029.82,1679.62
10/5/2018,6990.51,1676.36
10/8/2018,6987.71,#N/A
10/9/2018,6979.72,1679.08
10/10/2018,6747.12,1676.99
10/11/2018,6606.28,1685.08
10/12/2018,6702.27,1684.12
10/15/2018,6662.26,1681.96
10/16/2018,6807.81,1683
10/17/2018,6806.34,1681.11
10/18/2018,6707.59,1680.65
10/19/2018,6705.33,1677.53
10/22/2018,6676.24,1678.24
10/23/2018,6639.23,1680.47
10/24/2018,6431.23,1683.5
10/25/2018,6552.87,1682.81
10/26/2018,6437.61,1687.19
10/29/2018,6394.82,1686.11
10/30/2018,6497.14,1683.15
10/31/2018,6568.94,1679.11
11/1/2018,6639.54,1680.57
11/2/2018,6597.57,1674.07
11/5/2018,6635.25,1675.87
11/6/2018,6677.95,1675.94
11/7/2018,6821.77,1677.34
11/8/2018,6808.04,1675.44
11/9/2018,6745.68,1678.56
11/12/2018,6610.81,#N/A
11/13/2018,6601.09,1681.41
11/14/2018,6552.12,1682.87
11/15/2018,6624.75,1681.78
11/16/2018,6640.21,1686.84
11/19/2018,6528.22,1687.87
11/20/2018,6408.41,1686.89
11/21/2018,6428.75,1686.67
11/22/2018,#N/A,#N/A
11/23/2018,6386.3,1687.33
11/26/2018,6487.82,1686.62
11/27/2018,6509.37,1687.21
11/28/2018,6661.65,1688.66
11/29/2018,6648.41,1688.78
11/30/2018,6704.82,1689.72
12/3/2018,6779.29,1692.98
12/4/2018,6557.02,1698.71
12/5/2018,#N/A,#N/A
12/6/2018,6549,1701.66
12/7/2018,6394.99,1705.01
12/10/2018,6406.48,1705.28
12/11/2018,6404.49,1704.26
12/12/2018,6439.82,1703.59
12/13/2018,6439.53,1703.92
12/14/2018,6315.49,1706.08
12/17/2018,6182.58,1709.24
12/18/2018,6183.48,1713.68
12/19/2018,6087.34,1718.2
12/20/2018,5989.89,1715.01
12/21/2018,5864.51,1714.27
12/24/2018,5703.24,1717.59
12/25/2018,#N/A,#N/A
12/26/2018,5991.15,1713.29
12/27/2018,6043.7,1717.36
12/28/2018,6037.08,1718.13
12/31/2018,6090.08,1722.6
1/1/2019,#N/A,#N/A
1/2/2019,6097.95,1724.93
1/3/2019,5946.1,1735.02
1/4/2019,6153.7,1726.49
1/7/2019,6197.56,1725.98
1/8/2019,6258.76,1723.7
1/9/2019,6286.84,1723.77
1/10/2019,6315.71,1722.71
1/11/2019,6314.79,1725.83
1/14/2019,6281.77,1724.79
1/15/2019,6350.34,1724.84
1/16/2019,6364.84,1724.26
1/17/2019,6414.56,1723.86
1/18/2019,6500.62,1722.38
1/21/2019,#N/A,#N/A
1/22/2019,6407.43,1727.3
1/23/2019,6421.77,1725.99
1/24/2019,6430.94,1730.41
1/25/2019,6486.61,1727.77
1/28/2019,6434.93,1728.99
1/29/2019,6425.5,1732.34
1/30/2019,6527.71,1734.69
1/31/2019,6586.12,1741.96
2/1/2019,6593.02,1737.37
2/4/2019,6638.5,1735.31
2/5/2019,6670.28,1738.72
2/6/2019,6655.87,1738.97
2/7/2019,6593.63,1742.55
2/8/2019,6600.39,1744.41
2/11/2019,6605.21,1742.27
2/12/2019,6692.12,1740.9
2/13/2019,6713.21,1739.08
2/14/2019,6697.52,1742.77
2/15/2019,6771.98,1742.67
2/18/2019,#N/A,#N/A
2/19/2019,6782.78,1745.24
2/20/2019,6796.36,1744.62
2/21/2019,6772.63,1740.95
2/22/2019,6816.9,1744.64
2/25/2019,6826.39,1743.81
2/26/2019,6820.99,1746.93
2/27/2019,6818.29,1742.08
2/28/2019,6800.8,1740.89
3/1/2019,6848.76,1737.27
3/4/2019,6821.97,1740.7
3/5/2019,6814.35,1740.96
3/6/2019,6769.57,1743.45
3/7/2019,6715.2,1748.58
3/8/2019,6701.33,1749.77
3/11/2019,6801.16,1748.82
3/12/2019,6821.84,1753.44
3/13/2019,6870.44,1752.9
3/14/2019,6866.74,1750.61
3/15/2019,6901.75,1754.02
3/18/2019,6927.77,1754.59
3/19/2019,6927.02,1753.98
3/20/2019,6906.65,1760.52
3/21/2019,6983.06,1761.75
3/22/2019,6849.2,1770.1
3/25/2019,6843.89,1774.36
3/26/2019,6893.79,1775.36
3/27/2019,6861.39,1779.23
3/28/2019,6887.48,1778
3/29/2019,6934.85,1776.24
4/1/2019,7016.28,1769.22
4/2/2019,7016.69,1770.79
4/3/2019,7031.98,1767.78
4/4/2019,7048.48,1768.9
4/5/2019,7081.68,1770.69
4/8/2019,7089.34,1769.62
4/9/2019,7047.9,1771.65
4/10/2019,7073.36,1773.92
4/11/2019,7073.72,1772.16
4/12/2019,7121.85,1768.48
4/15/2019,7117.47,1769.45
4/16/2019,7121.14,1766.27
4/17/2019,7105.44,1766.71
4/18/2019,7116.99,1769.65
4/19/2019,#N/A,#N/A
4/22/2019,7124.49,1766.96
4/23/2019,7188.73,1769.19
4/24/2019,7172.76,1773.96
4/25/2019,7170.08,1773.28
4/26/2019,7204.36,1776.69
4/29/2019,7212.54,1773.83
4/30/2019,7219.69,1776.72
5/1/2019,7164.84,1777.21
5/2/2019,7149.71,1772.96
5/3/2019,7220.3,1775.51
5/6/2019,7188.18,1778.17
5/7/2019,7067.89,1782.05
5/8/2019,7056.58,1779.2
5/9/2019,7037.46,1780.61
5/10/2019,7066.46,1781.36
5/13/2019,6893.81,1785.65
5/14/2019,6950.67,1784.92
5/15/2019,6993.24,1788.71
5/16/2019,7058.41,1786.55
5/17/2019,7017.34,1787.59
5/20/2019,6969.42,1785.76
5/21/2019,7029.67,1784.56
5/22/2019,7009.66,1787.21
5/23/2019,6925.7,1795.76
5/24/2019,6936.25,1792.6
5/27/2019,#N/A,#N/A
5/28/2019,6877.38,1797.92
5/29/2019,6829.35,1800.1
5/30/2019,6844.81,1802.15
5/31/2019,6754.53,1810.04
6/3/2019,6735.64,1816
6/4/2019,6882.49,1812.08
6/5/2019,6940.35,1811.88
6/6/2019,6985.47,1811.85
6/7/2019,7060.53,1816.89
6/10/2019,7093.92,1812.58
6/11/2019,7091.78,1813.2
6/12/2019,7077.26,1814.36
6/13/2019,7108.81,1818.04
6/14/2019,7098.16,1817.3
6/17/2019,7104.92,1818.35
6/18/2019,7175.1,1822.01
6/19/2019,7196.84,1826.9
6/20/2019,7266.64,1831.63
6/21/2019,7257.81,1825.75
6/24/2019,7245.07,1831.05
6/25/2019,7175.32,1832.66
6/26/2019,7166.34,1827.75
6/27/2019,7195.22,1832.98
6/28/2019,7237.57,1834.02
7/1/2019,7293.92,1831.67
7/2/2019,7315.85,1837.05
7/3/2019,7374.54,1840.07
7/4/2019,#N/A,#N/A
7/5/2019,7361.83,1831.16
7/8/2019,7325.87,1833.03
7/9/2019,7337.22,1830.56
7/10/2019,7370.84,1830.84
7/11/2019,7387.94,1825.63
7/12/2019,7423.25,1827.04
7/15/2019,7424.58,1828.92
7/16/2019,7399.19,1826.39
7/17/2019,7350.32,1832.5
7/18/2019,7377.78,1834.98
7/19/2019,7331.9,1834.29
7/22/2019,7353.1,1835.7
7/23/2019,7404.26,1833.35
7/24/2019,7439.76,1836.14
7/25/2019,7400.11,1833.82
7/26/2019,7455.62,1833.69
7/29/2019,7443.44,1836.34
7/30/2019,7424.73,1835.46
7/31/2019,7343.03,1838.28
8/1/2019,7276.79,1850.84
8/2/2019,7223.74,1852.7
8/5/2019,7006,1862.38
8/6/2019,7099.04,1862.91
8/7/2019,7104.76,1868.13
8/8/2019,7241.79,1865.38
8/9/2019,7194.38,1863.87
8/12/2019,7108.41,1873.2
8/13/2019,7215.09,1868.79
8/14/2019,7002.92,1877.21
8/15/2019,7021.78,1882.59
8/16/2019,7125.7,1882.59
8/19/2019,7213.58,1876.61
8/20/2019,7156.24,1880.79
8/21/2019,7216.38,1879.64
8/22/2019,7212.87,1876.15
8/23/2019,7023.18,1884.25
8/26/2019,7102.3,1881.93
8/27/2019,7079.28,1888.02
8/28/2019,7126.53,1890.47
8/29/2019,7219.44,1886.69
8/30/2019,7225.13,1888.5
9/2/2019,#N/A,1888.5
9/3/2019,7175.1,1892.13
9/4/2019,7254.59,1893.56
9/5/2019,7351.99,1882.64
9/6/2019,7359.06,1885.45
9/9/2019,7358.95,1878.94
9/10/2019,7361.61,1869.94
9/11/2019,7415.94,1868.17
9/12/2019,7438.73,1863.02
9/13/2019,7435.36,1852.52
9/16/2019,7411.96,1858.87
9/17/2019,7431.39,1861.31
9/18/2019,7434,1864.51
9/19/2019,7434.6,1867.2
9/20/2019,7398.07,1869.63
9/23/2019,7397.35,1874.52
9/24/2019,7334.81,1880.68
9/25/2019,7380.6,1870.5
9/26/2019,7362.89,1875.68
9/27/2019,7324.27,1877
9/30/2019,7362.14,1877.91
10/1/2019,7270.99,1881.23
10/2/2019,7139.03,1884.34
10/3/2019,7198.53,1890.72
10/4/2019,7302.34,1893.1
10/7/2019,7269.21,1889.38
10/8/2019,7154.72,1890.54
10/9/2019,7223.06,1885.97
10/10/2019,7270.2,1879.54
10/11/2019,7351.52,1872.6
10/14/2019,7341.19,#N/A
10/15/2019,7415.28,1872.12
10/16/2019,7400.75,1874.25
10/17/2019,7422.05,1873.57
10/18/2019,7392.77,1874.56
10/21/2019,7444.48,1871.27
10/22/2019,7417.8,1874.18
10/23/2019,7439.47,1874.67
10/24/2019,7453.99,1874.49
