Dates,SPX Index,LBUSTRUU Index,SPGSCI Index,RMSG Index,LP01TREU Index,TWSE Index,IBOV Index,SASEIDX Index,NKY Index,MXDK Index,SMI Index,VNINDEX Index
10/23/2012,2968.43,1537.97,151.50,520.65,177.10,2069.04,1395.38,346.80,403.01,4703.70,972.60,224.57
10/24/2012,2958.98,1537.80,150.50,520.49,176.83,2064.57,1382.17,351.31,399.73,4681.56,971.66,222.77
10/25/2012,2968.21,1534.34,150.78,517.77,177.33,2053.14,1401.03,#N/A,402.90,4709.94,968.64,218.58
10/26/2012,2965.97,1538.22,151.38,512.80,176.60,2011.86,1386.50,#N/A,398.98,4610.68,965.31,219.19
10/29/2012,#N/A,1539.79,150.36,512.80,176.44,2001.25,1379.52,#N/A,398.34,4617.12,963.81,219.70
10/30/2012,#N/A,#N/A,150.12,512.80,176.46,2030.39,1393.01,#N/A,394.58,4582.75,974.42,218.70
10/31/2012,2966.85,1542.27,150.89,519.24,177.12,2026.79,1377.44,#N/A,398.03,4546.78,970.00,217.23
11/1/2012,3000.60,1540.15,151.33,521.51,177.64,2029.36,1411.10,#N/A,397.26,4520.03,978.94,216.89
11/2/2012,2971.56,1539.71,146.30,525.88,177.85,2039.31,#N/A,#N/A,401.18,4526.56,976.02,206.53
11/5/2012,2978.57,1542.21,147.79,521.92,178.20,2029.02,1403.66,354.81,399.94,4508.83,972.02,208.72
11/6/2012,3002.83,1538.09,153.59,524.48,178.61,2044.89,1437.51,359.85,397.40,4348.48,980.27,207.81
11/7/2012,2932.00,1543.48,147.45,521.50,179.29,2068.75,1413.32,361.35,400.14,4369.69,970.07,211.04
11/8/2012,2895.03,1545.53,148.45,514.01,179.56,2055.72,1383.04,#N/A,394.12,4331.10,970.70,215.26
11/9/2012,2900.22,1545.13,150.37,512.32,179.20,2078.40,1374.62,#N/A,390.60,4507.09,969.48,215.96
11/12/2012,2900.61,#N/A,149.62,511.21,179.28,2072.52,1362.07,353.90,386.48,4474.31,966.64,217.62
11/13/2012,2889.60,1545.76,149.15,510.93,179.19,2032.93,1360.07,353.81,385.74,4467.67,971.36,215.60
11/14/2012,2849.28,1545.28,150.75,499.08,179.21,2041.04,1331.43,353.05,381.52,4476.94,967.33,217.41
11/15/2012,2844.79,1544.84,149.46,496.05,178.95,2032.61,#N/A,#N/A,384.76,4413.86,953.19,216.86
11/16/2012,2859.33,1545.32,150.60,500.10,178.94,2020.83,1302.88,#N/A,393.67,4384.33,938.01,216.12
11/19/2012,2918.31,1543.98,155.94,508.01,179.10,2020.45,1328.33,343.07,402.27,4435.82,965.64,213.79
11/20/2012,2920.56,1541.79,152.85,511.53,179.29,2026.67,#N/A,342.75,398.38,4473.67,962.45,215.63
11/21/2012,2927.63,1540.36,154.14,510.54,179.70,2009.19,1311.16,339.35,398.16,4487.22,969.03,214.66
11/22/2012,#N/A,#N/A,#N/A,510.54,180.08,2013.31,1315.31,#N/A,405.89,4544.92,976.68,213.85
11/23/2012,2967.49,1540.35,155.64,515.83,180.33,2078.22,1353.11,#N/A,#N/A,4611.27,993.22,212.87
11/26/2012,2961.35,1542.27,154.53,516.91,180.69,2106.95,1332.13,335.12,409.12,4564.50,986.17,209.79
11/27/2012,2945.64,1543.41,154.12,513.60,181.08,2111.54,1323.68,329.54,410.80,4575.70,988.79,208.95
11/28/2012,2970.48,1544.36,152.80,512.37,181.34,2111.36,1325.15,334.24,406.44,4561.18,997.00,208.16
11/29/2012,2984.10,1544.18,155.45,515.31,181.75,2136.53,1350.67,#N/A,410.17,4610.81,1011.08,210.04
11/30/2012,2984.60,1544.87,155.73,516.93,182.04,2159.36,1321.53,#N/A,409.88,4619.27,1011.11,209.79
12/3/2012,2970.00,1544.29,156.02,519.58,182.58,2165.40,1343.61,347.51,412.21,4670.13,1015.50,211.28
12/4/2012,2964.82,1545.98,153.73,520.67,183.18,2163.85,1332.55,346.44,413.44,4672.44,1016.90,214.79
12/5/2012,2970.65,1546.73,153.06,518.38,183.94,2180.44,1344.79,347.30,412.04,4680.09,1016.84,217.88
12/6/2012,2981.63,1546.97,150.08,524.33,184.59,2171.19,1358.48,#N/A,416.11,4656.48,1017.80,217.84
12/7/2012,2990.86,1544.60,148.98,526.44,184.81,2178.89,1374.18,#N/A,415.40,4669.49,1020.30,216.53
12/10/2012,2992.05,1545.77,148.40,526.49,184.53,2167.79,1399.25,348.14,415.37,4679.13,1023.32,218.78
12/11/2012,3012.30,1544.39,148.61,527.75,184.79,2170.29,1407.58,349.53,414.66,4735.88,1028.62,220.77
12/12/2012,3014.29,1542.05,150.62,526.13,185.20,2198.64,1408.16,350.00,413.40,4751.90,1035.80,222.38
12/13/2012,2995.31,1540.91,148.39,521.29,185.72,2212.33,1398.25,#N/A,419.91,4716.68,1030.16,222.26
12/14/2012,2982.62,1542.25,150.66,521.23,186.17,2195.34,1404.15,#N/A,419.76,4760.03,1036.60,223.34
12/17/2012,3019.26,1539.17,150.57,524.97,186.54,2177.10,1394.50,356.71,422.57,4703.54,1034.22,224.78
12/18/2012,3055.16,1535.59,151.85,530.68,187.00,2182.39,1422.68,355.88,425.50,4715.00,1042.91,224.40
12/19/2012,3031.32,1538.20,153.64,529.97,187.32,2192.54,1449.50,357.88,435.97,4736.43,1049.66,228.55
12/20/2012,3049.17,1538.53,153.15,538.78,187.66,2167.51,1463.89,#N/A,430.34,4743.59,1044.40,229.35
12/21/2012,3019.86,1541.06,151.42,536.95,187.79,2141.79,1445.84,#N/A,426.09,4734.17,1034.09,227.11
12/24/2012,3012.63,1540.07,150.93,538.36,187.71,2150.62,#N/A,357.44,#N/A,#N/A,#N/A,229.38
12/25/2012,#N/A,#N/A,#N/A,538.36,#N/A,2176.64,#N/A,356.24,430.04,#N/A,#N/A,229.97
12/26/2012,2997.78,1541.04,154.26,534.80,#N/A,2179.07,1460.13,356.41,433.37,#N/A,#N/A,234.95
12/27/2012,2994.58,1544.00,154.05,537.53,187.91,2183.31,1450.67,#N/A,435.57,4761.21,1032.11,237.96
12/28/2012,2960.69,1544.17,153.52,532.97,188.13,2196.04,1467.80,#N/A,438.69,4752.76,1028.33,241.62
12/31/2012,3012.56,1542.52,154.37,539.99,188.65,#N/A,#N/A,352.02,#N/A,#N/A,#N/A,#N/A
1/1/2013,#N/A,#N/A,#N/A,539.99,#N/A,#N/A,#N/A,355.98,#N/A,#N/A,#N/A,#N/A
1/2/2013,3092.23,1538.97,156.72,547.90,189.64,2226.69,1508.67,361.33,#N/A,4830.14,#N/A,245.43
1/3/2013,3085.57,1535.88,155.73,548.02,191.00,2243.20,1534.75,#N/A,#N/A,4830.37,1049.62,246.36
1/4/2013,3101.07,1535.39,154.42,550.87,191.38,2230.60,1515.00,#N/A,439.94,4855.77,1050.68,251.63
1/7/2013,3091.08,1536.55,155.20,552.51,192.30,2217.64,1503.69,366.28,439.10,4878.58,1054.22,258.41
1/8/2013,3081.82,1537.97,155.79,551.17,193.12,2204.78,1475.25,368.85,437.36,4910.60,1054.84,269.17
1/9/2013,3090.32,1538.95,155.44,553.32,193.71,2213.52,1488.50,373.73,436.59,4937.13,1067.55,270.93
1/10/2013,3114.56,1536.83,156.94,553.76,193.62,2239.05,1496.87,#N/A,438.76,5013.23,1080.69,280.51
1/11/2013,3114.76,1538.14,155.55,553.50,193.57,2241.46,1487.73,#N/A,440.47,5056.09,1090.26,282.74
1/14/2013,3111.77,1539.07,157.76,554.95,193.37,2242.66,1507.21,371.13,#N/A,5047.51,1084.83,279.34
1/15/2013,3115.40,1540.05,156.57,558.61,192.81,2223.00,1496.10,366.55,447.36,5091.26,1081.26,281.42
1/16/2013,3116.42,1540.03,157.02,557.30,192.39,2203.68,1489.44,367.72,434.24,5101.69,1084.00,284.96
1/17/2013,3134.60,1536.98,158.94,559.17,192.35,2180.19,1502.96,#N/A,427.55,5146.96,1101.04,277.58
1/18/2013,3145.67,1538.76,159.97,561.87,192.49,2212.67,1492.77,#N/A,440.72,5113.67,1093.59,275.70
1/21/2013,#N/A,#N/A,#N/A,561.87,192.51,2210.77,1494.04,364.30,434.12,5159.48,1087.78,270.18
1/22/2013,3160.18,1539.65,161.25,565.80,192.51,2220.11,1484.74,365.84,438.79,5164.26,1084.81,266.46
1/23/2013,3165.16,1539.58,160.43,565.63,192.08,2212.78,1499.05,365.20,428.28,5197.59,1100.82,266.79
1/24/2013,3165.29,1538.72,161.31,566.86,190.55,2194.52,1483.94,#N/A,426.18,5213.16,1112.42,274.22
1/25/2013,3183.07,1532.52,160.73,571.21,190.49,2168.04,#N/A,#N/A,435.50,5295.56,1114.14,287.45
1/28/2013,3177.09,1531.48,161.75,572.54,190.44,2164.42,1477.11,366.77,431.77,5270.38,1119.97,296.65
1/29/2013,3193.98,1530.63,163.78,573.75,189.70,2195.80,1500.43,367.17,435.07,5285.68,1121.41,300.35
1/30/2013,3181.97,1529.76,165.92,567.95,188.45,2197.36,1469.32,368.20,444.42,5340.56,1125.07,303.32
1/31/2013,3173.76,1531.04,165.70,563.79,187.70,2201.73,1481.99,#N/A,444.08,5289.70,1128.26,297.26
2/1/2013,3206.74,1529.68,167.14,567.81,186.42,2199.04,1496.07,#N/A,439.50,5452.09,1138.34,299.98
2/4/2013,3168.65,1532.25,165.10,566.25,186.48,2219.96,1471.29,367.01,442.53,5405.66,1121.84,299.12
2/5/2013,3203.10,1529.86,166.22,564.86,186.23,2214.75,1473.53,364.83,428.43,5474.37,1131.63,295.06
2/6/2013,3205.32,1532.55,166.00,566.69,186.44,2215.83,1459.59,364.18,447.37,5438.42,1133.58,304.14
2/7/2013,3200.69,1533.22,165.16,564.15,187.17,#N/A,1457.61,#N/A,441.93,5405.83,1107.62,306.07
2/8/2013,3219.37,1532.52,166.78,570.06,187.68,#N/A,1460.16,#N/A,436.44,5419.66,1115.46,308.56
2/11/2013,3217.52,1533.31,166.60,571.54,187.49,#N/A,#N/A,367.36,#N/A,5018.55,1117.77,#N/A
2/12/2013,3222.99,1531.10,167.08,576.71,187.41,#N/A,#N/A,369.13,443.90,5054.64,1123.90,#N/A
2/13/2013,3226.49,1529.52,167.20,576.11,187.85,#N/A,1462.30,369.52,436.94,5091.02,1131.38,#N/A
2/14/2013,3229.17,1532.33,167.27,573.48,188.34,#N/A,1458.27,#N/A,441.87,5094.80,1123.38,#N/A
2/15/2013,3225.98,1531.83,165.92,573.97,188.48,#N/A,1449.81,#N/A,433.07,5105.37,1126.65,#N/A
2/18/2013,#N/A,#N/A,#N/A,573.97,188.58,2218.72,1442.38,369.08,441.77,5071.35,1125.97,308.50
2/19/2013,3250.92,1530.92,165.80,578.83,188.70,2236.37,1440.87,367.11,442.56,5133.45,1140.63,305.98
2/20/2013,3209.49,1531.25,162.91,574.84,188.79,2253.05,1407.53,368.29,446.44,5176.07,1146.35,309.34
2/21/2013,3189.38,1533.21,158.59,569.24,189.04,2222.55,1395.24,#N/A,443.15,5074.09,1116.42,293.82
2/22/2013,3218.72,1533.92,158.91,575.87,189.36,2222.52,1413.36,#N/A,443.62,5101.23,1127.07,294.81
2/25/2013,3157.96,1538.14,159.11,563.35,189.22,2221.73,1410.63,368.79,456.94,5141.66,1133.70,299.39
2/26/2013,3178.37,1539.01,157.11,568.10,188.75,2200.36,1406.47,365.19,454.76,5106.43,1114.93,286.32
2/27/2013,3220.91,1537.98,155.77,572.91,188.52,2208.53,1423.50,365.99,446.94,5097.95,1120.90,286.97
2/28/2013,3218.18,1539.21,155.01,572.05,189.22,#N/A,1430.36,#N/A,458.68,5124.13,1136.37,292.57
3/1/2013,3225.95,1540.55,152.82,574.80,189.04,2226.45,1410.99,#N/A,453.22,5138.57,1126.69,294.77
3/4/2013,3241.32,1539.62,151.94,579.49,189.34,2195.32,1400.46,363.25,457.26,5210.81,1125.88,287.66
3/5/2013,3273.39,1538.93,154.12,584.97,189.95,2218.92,1396.10,364.55,458.57,5272.12,1144.83,282.14
3/6/2013,3278.02,1536.50,152.46,583.23,190.30,2222.50,1449.93,367.66,467.18,5208.43,1135.48,289.72
3/7/2013,3284.49,1533.26,154.40,579.78,190.35,2228.77,1478.28,#N/A,463.01,5191.26,1149.24,285.79
3/8/2013,3299.89,1529.96,155.25,580.71,190.81,2238.68,1476.01,#N/A,472.85,5152.54,1143.19,289.51
3/11/2013,3311.24,1530.36,155.21,581.51,190.96,2247.06,1472.26,369.84,472.67,5187.74,1150.14,294.01
3/12/2013,3303.23,1532.59,155.56,578.79,191.18,2235.23,1459.09,367.73,472.98,5173.59,1159.39,293.31
3/13/2013,3308.85,1532.86,154.60,579.51,191.59,2234.13,1434.48,370.34,468.83,5166.45,1150.03,291.65
3/14/2013,3328.01,1532.37,155.80,584.01,192.04,2218.55,1428.56,#N/A,476.49,5168.69,1166.77,293.11
3/15/2013,3322.46,1534.32,156.70,585.32,192.22,2211.70,1409.91,#N/A,487.20,5197.14,1179.72,298.31
3/18/2013,3303.63,1536.32,155.83,581.63,191.99,2175.16,1405.97,373.39,471.95,5042.02,1166.10,296.77
3/19/2013,3295.44,1539.04,153.02,577.71,192.36,2182.98,1393.25,374.99,486.36,5023.37,1156.31,297.50
3/20/2013,3318.22,1536.91,155.20,580.46,192.07,2170.52,1379.41,376.40,#N/A,5014.33,1171.05,303.12
3/21/2013,3289.97,1537.19,153.57,577.74,192.43,2174.38,1356.03,#N/A,494.24,5004.23,1153.98,307.05
3/22/2013,3314.29,1538.02,154.34,581.69,192.25,2162.09,1343.56,#N/A,483.21,5005.45,1156.92,305.76
3/25/2013,3302.88,1538.32,155.33,582.27,192.80,2181.15,1334.74,381.18,495.63,4990.25,1152.36,308.65
3/26/2013,3330.52,1538.62,157.50,588.32,192.65,2183.36,1355.03,382.16,489.44,4997.43,1157.38,305.36
3/27/2013,3328.70,1541.13,158.77,588.70,192.33,2189.65,1365.10,382.26,495.16,4923.04,1147.60,306.77
3/28/2013,3342.63,1540.52,157.70,591.64,192.21,2181.67,1369.54,#N/A,489.89,#N/A,1159.58,306.40
3/29/2013,#N/A,1540.52,#N/A,591.64,192.21,2200.60,#N/A,#N/A,491.91,#N/A,#N/A,306.62
4/1/2013,3327.42,1542.07,156.93,593.35,#N/A,2191.83,1356.72,381.31,484.94,#N/A,#N/A,318.55
4/2/2013,3345.18,1541.29,156.45,595.88,192.23,2195.41,1326.08,383.19,477.49,4998.39,1173.38,321.91
4/3/2013,3309.48,1544.58,151.26,593.92,192.86,2204.33,1343.08,383.74,498.78,5046.75,1174.32,318.94
4/4/2013,3323.51,1548.86,149.03,604.62,193.26,#N/A,1323.62,#N/A,490.97,4983.34,1156.52,311.99
4/5/2013,3308.83,1553.58,147.16,607.04,193.33,#N/A,1353.55,#N/A,494.11,4944.92,1152.35,316.35
4/8/2013,3331.43,1551.53,148.75,614.67,193.64,2133.86,1355.02,383.43,500.53,5006.65,1163.47,320.11
4/9/2013,3343.61,1550.94,150.64,614.12,193.91,2131.10,1379.34,385.53,498.58,5028.57,1160.08,323.23
4/10/2013,3385.81,1547.77,150.22,618.48,194.54,2141.09,1393.67,388.76,499.30,5055.66,1178.72,312.18
4/11/2013,3398.51,1548.86,148.48,623.27,195.28,2175.29,1377.56,#N/A,511.87,5128.60,1190.23,319.45
4/12/2013,3388.65,1552.99,145.16,624.64,195.39,2163.70,1368.86,#N/A,512.85,5069.67,1183.86,311.14
4/15/2013,3308.53,1554.39,139.52,609.81,195.44,2151.55,1306.20,384.48,508.93,5055.06,1189.30,298.91
4/16/2013,3357.30,1553.26,139.94,621.82,195.22,2166.52,1323.21,381.61,509.55,5058.04,1194.67,296.35
4/17/2013,3307.77,1554.09,136.43,613.39,195.56,2165.13,1287.65,379.12,518.01,4946.80,1150.55,301.64
4/18/2013,3285.04,1555.13,138.41,612.60,195.50,2160.67,1286.10,#N/A,506.13,4955.19,1161.43,292.61
4/19/2013,3315.13,1554.16,138.99,623.82,195.50,2207.08,1313.43,#N/A,504.03,4966.54,1165.15,#N/A
4/22/2013,3331.12,1554.78,139.62,622.50,196.09,2214.94,1316.24,383.53,514.40,4957.21,1159.78,288.12
4/23/2013,3366.87,1554.88,138.84,626.64,196.66,2209.01,1328.65,383.65,512.59,4994.82,1181.11,292.98
4/24/2013,3367.32,1555.16,141.81,628.56,197.18,2236.72,1329.40,383.88,526.35,5059.83,1184.50,292.15
4/25/2013,3381.43,1554.47,145.94,625.59,197.90,2244.41,1338.89,#N/A,530.41,5072.00,1194.81,295.45
4/26/2013,3375.17,1557.47,144.81,623.77,198.27,2252.67,1325.52,#N/A,537.82,#N/A,1191.86,293.35
4/29/2013,3400.21,1557.53,147.84,629.74,198.93,2260.91,1339.12,386.99,#N/A,5109.12,1207.84,#N/A
4/30/2013,3408.95,1557.12,145.66,638.13,199.53,2278.58,1369.02,388.00,539.29,5145.17,1219.04,#N/A
5/1/2013,3376.45,1559.39,140.40,632.20,199.55,#N/A,#N/A,387.69,538.09,5122.09,#N/A,#N/A
5/2/2013,3409.44,1559.66,144.94,637.60,200.05,2283.25,1346.83,#N/A,528.38,5082.49,1213.16,292.21
5/3/2013,3446.80,1552.73,148.27,640.35,200.41,2287.74,1351.76,#N/A,#N/A,5093.11,1218.33,294.05
5/6/2013,3453.57,1551.55,148.92,644.24,#N/A,2293.68,1347.43,388.63,#N/A,5113.53,1212.59,304.90
5/7/2013,3472.35,1551.10,148.03,648.26,201.22,2295.40,1374.83,388.22,544.12,5119.68,1218.23,302.58
5/8/2013,3488.70,1552.70,148.97,648.46,201.54,2342.30,1366.32,389.86,549.89,5184.22,1246.19,302.13
5/9/2013,3477.13,1551.64,149.78,642.87,201.65,2341.65,1358.32,#N/A,542.55,#N/A,#N/A,303.10
5/10/2013,3492.63,1546.06,147.59,646.47,201.25,2316.09,1331.13,#N/A,546.81,#N/A,1229.56,303.11
5/13/2013,3493.11,1545.00,147.01,650.00,201.09,2292.76,1322.63,386.66,552.55,5147.77,1221.20,305.45
5/14/2013,3530.32,1543.04,146.09,652.83,200.56,2294.09,1330.91,385.32,549.27,5182.71,1220.81,301.80
5/15/2013,3550.02,1543.40,145.84,659.54,200.79,2308.47,1323.23,385.87,562.44,5156.45,1234.51,304.43
5/16/2013,3531.90,1548.45,147.06,655.69,201.25,2326.40,1315.64,#N/A,562.31,5119.21,1234.19,308.07
5/17/2013,3569.39,1542.68,148.65,660.34,201.40,2318.87,1322.13,#N/A,561.06,5087.71,1222.82,305.60
5/20/2013,3566.87,1541.94,149.82,661.75,201.73,2327.83,1338.99,396.72,574.45,#N/A,#N/A,310.62
5/21/2013,3573.28,1543.58,148.25,666.75,201.44,2336.91,1353.22,399.95,575.73,5116.89,1235.37,317.87
5/22/2013,3543.32,1538.61,146.26,647.06,201.52,2333.86,1350.04,400.52,579.06,5122.06,1232.48,320.44
5/23/2013,3533.18,1538.20,145.82,634.04,200.96,2287.68,1347.23,#N/A,539.38,5051.91,1211.71,315.54
5/24/2013,3531.25,1538.93,145.64,631.99,200.98,2278.28,1344.23,#N/A,550.67,5048.38,1219.80,318.16
5/27/2013,#N/A,#N/A,#N/A,631.99,#N/A,2304.92,1344.46,398.08,529.44,5072.70,1215.18,326.63
5/28/2013,3554.34,1530.58,148.07,625.40,201.15,2288.53,1320.44,401.53,530.12,5085.38,1210.83,331.76
5/29/2013,3529.14,1530.59,145.23,610.20,200.46,2310.97,1264.19,403.32,538.26,5021.20,1196.33,329.27
5/30/2013,3543.07,1530.35,144.88,603.53,200.05,2281.39,#N/A,#N/A,505.82,5073.70,1205.36,334.60
5/31/2013,3490.96,1527.55,142.13,594.28,199.72,2289.41,1216.32,#N/A,514.28,4952.73,1187.85,331.93
6/3/2013,3512.65,1528.31,144.92,598.28,198.99,2282.59,1227.97,413.71,501.12,4992.55,1179.75,331.05
6/4/2013,3492.88,1525.94,146.13,588.93,198.95,2276.16,1223.46,415.02,508.00,5032.43,1190.68,325.62
6/5/2013,3444.27,1526.52,146.50,582.77,198.29,2280.47,1201.29,417.53,491.12,#N/A,1178.90,328.27
6/6/2013,3474.86,1528.26,147.33,594.34,197.01,2259.63,1207.70,#N/A,500.71,5015.30,1175.31,334.16
6/7/2013,3520.79,1523.25,148.26,593.34,196.62,2259.34,1171.97,#N/A,494.24,4987.85,1193.52,340.01
6/10/2013,3519.75,1520.49,146.61,588.12,197.04,2263.72,1157.28,419.04,515.67,5024.78,1194.61,337.66
6/11/2013,3483.02,1520.62,144.86,577.63,195.68,2256.61,1121.89,415.49,518.17,5026.53,1186.63,334.08
6/12/2013,3453.86,1518.10,145.34,568.06,195.76,#N/A,1103.04,418.26,525.57,5063.42,1193.12,331.28
6/13/2013,3506.93,1522.16,146.41,585.64,194.95,2207.51,1138.82,#N/A,492.41,5047.42,1184.41,329.00
6/14/2013,3485.73,1526.49,148.33,588.64,195.52,2202.77,1112.28,#N/A,505.62,5041.03,1186.10,325.55
6/17/2013,3512.90,1524.37,148.05,590.63,196.16,2220.71,1094.62,407.38,517.38,4984.48,1197.68,316.08
6/18/2013,3541.12,1524.09,149.03,593.86,195.80,2226.13,1102.44,411.69,513.77,5001.42,1200.93,316.34
6/19/2013,3490.71,1514.34,150.14,572.48,196.11,2228.92,1056.48,411.69,525.98,4952.03,1207.63,320.17
6/20/2013,3401.45,1504.38,142.52,544.54,194.19,2169.96,1025.72,#N/A,497.93,4814.81,1156.01,316.76
6/21/2013,3410.81,1497.00,139.99,553.42,193.61,2138.61,994.44,#N/A,508.52,4754.56,1136.12,316.34
6/24/2013,3368.17,1493.06,140.10,549.90,191.94,2123.05,977.36,409.92,501.31,4631.68,1106.24,308.70
6/25/2013,3401.46,1490.28,140.70,561.38,191.61,2108.61,1013.61,411.14,497.07,4722.66,1126.00,294.79
6/26/2013,3435.76,1494.59,140.34,570.43,192.34,2139.54,1028.95,410.26,492.16,4757.98,1145.56,295.08
6/27/2013,3457.98,1500.65,142.29,584.54,193.05,2179.39,1045.21,#N/A,505.82,4843.01,1161.64,303.62
6/28/2013,3442.75,1502.38,140.49,580.70,193.24,2234.13,1023.25,#N/A,520.01,4759.30,1162.44,300.35
7/1/2013,3462.31,1503.37,142.35,578.66,193.52,2228.84,1019.38,415.69,525.68,4848.59,1171.57,300.81
7/2/2013,3461.15,1504.60,144.32,589.35,193.51,2216.20,962.62,419.68,530.79,4839.86,1166.30,305.97
7/3/2013,3464.10,1501.91,147.60,582.95,192.94,2195.27,945.94,417.29,532.32,4811.90,1160.90,303.62
7/4/2013,#N/A,#N/A,#N/A,582.95,193.13,2194.41,966.87,423.09,530.73,4864.32,1173.12,303.13
7/5/2013,3500.48,1485.80,149.43,581.66,193.51,2216.38,951.66,#N/A,538.03,4843.21,1157.69,301.95
7/8/2013,3520.46,1492.57,149.75,582.29,194.32,2186.61,948.94,425.12,530.02,4910.49,1169.02,299.97
7/9/2013,3546.71,1494.92,150.67,591.93,195.09,2216.09,#N/A,426.00,545.10,4854.95,1169.65,301.30
7/10/2013,3547.52,1491.17,153.48,591.38,195.12,2237.07,950.06,425.84,547.65,4939.24,1182.08,300.60
7/11/2013,3597.33,1499.61,152.39,608.91,195.55,2300.16,980.43,424.75,557.38,5020.69,1206.21,300.84
7/12/2013,3608.74,1498.03,153.60,605.13,195.56,2307.60,955.80,#N/A,557.85,5043.24,1213.56,308.80
7/15/2013,3613.85,1502.24,153.51,607.57,195.73,2324.63,996.58,426.68,#N/A,5016.57,1208.71,309.18
7/16/2013,3600.08,1504.21,154.14,607.55,195.81,2329.75,996.36,427.52,562.73,5007.24,1209.98,310.92
7/17/2013,3610.75,1507.34,154.40,610.77,196.31,2337.11,1017.54,427.45,561.99,5064.43,1211.73,311.54
7/18/2013,3629.84,1504.84,156.13,616.66,196.75,2306.64,1025.60,425.52,563.21,5042.65,1202.86,310.81
7/19/2013,3635.96,1509.08,155.97,615.14,197.06,2270.67,1016.63,#N/A,555.57,5036.11,1209.91,317.32
7/22/2013,3643.62,1510.27,155.10,618.50,197.92,2287.93,1045.51,436.35,563.20,5036.61,1217.08,319.31
7/23/2013,3636.69,1508.58,155.17,617.58,198.34,2318.99,1058.84,436.19,567.38,5083.99,1210.91,317.97
7/24/2013,3622.50,1503.64,152.61,602.79,198.33,2313.29,1030.80,434.56,561.46,5126.98,1214.80,309.59
7/25/2013,3632.07,1502.42,152.05,604.61,198.00,2304.61,1041.11,434.27,558.23,5105.67,1209.14,307.50
7/26/2013,3635.19,1506.06,150.53,605.21,198.16,2305.41,1054.43,#N/A,548.76,5131.83,1206.41,309.77
7/29/2013,3621.44,1504.58,150.40,599.54,198.41,2285.94,1044.24,436.57,527.97,5145.16,1204.66,302.55
7/30/2013,3622.96,1503.56,148.67,597.33,198.34,2306.46,1022.12,441.41,536.72,5153.84,1204.98,306.26
7/31/2013,3623.02,1504.57,151.25,586.29,198.19,2283.73,1005.71,444.94,526.00,5160.92,1209.51,308.82
8/1/2013,3670.08,1495.89,154.44,583.42,198.85,2271.04,1023.30,444.70,534.74,5269.62,#N/A,309.52
8/2/2013,3676.32,1504.68,152.86,580.71,199.23,2291.73,1017.68,#N/A,558.26,5289.78,1233.25,311.60
8/5/2013,3671.08,1502.80,151.62,580.17,199.78,2304.56,1005.38,455.85,550.70,5316.89,1235.56,311.26
8/6/2013,3649.61,1502.44,149.75,577.79,199.99,2277.26,988.60,#N/A,563.27,5282.89,1242.81,313.85
8/7/2013,3636.53,1505.06,147.73,575.91,200.39,2242.14,987.27,#N/A,544.45,5264.35,1245.17,316.45
8/8/2013,3651.90,1506.43,147.04,575.77,200.38,2246.83,1027.13,#N/A,535.80,5316.00,1245.57,315.57
8/9/2013,3639.20,1507.00,149.70,582.06,200.57,2230.12,1054.24,#N/A,536.06,5325.47,1244.33,316.88
8/12/2013,3635.01,1505.60,151.34,577.12,200.90,2241.05,1063.60,#N/A,530.86,5342.01,1244.75,315.92
8/13/2013,3646.21,1498.13,152.26,567.69,201.26,2264.18,1054.56,458.81,536.40,5379.31,1238.33,315.84
8/14/2013,3627.57,1498.51,153.23,565.72,201.46,2255.91,1057.33,456.78,544.41,5358.95,1242.42,320.47
8/15/2013,3574.96,1494.35,155.27,552.75,201.44,2238.80,1044.55,459.91,532.90,5333.74,1228.91,324.62
8/16/2013,3563.00,1488.73,155.68,536.67,201.19,2255.43,1041.15,#N/A,529.55,5428.81,1234.68,324.57
8/19/2013,3541.63,1484.36,155.53,528.77,201.14,2241.84,1026.52,465.02,532.46,5446.42,1234.47,327.35
8/20/2013,3555.69,1488.96,153.92,542.63,200.34,2227.16,1006.52,463.42,519.94,5453.41,1244.05,323.01
8/21/2013,3534.74,1485.83,152.69,541.63,200.35,#N/A,991.51,465.82,519.32,5410.62,1232.42,320.90
8/22/2013,3566.10,1482.98,153.07,544.77,199.97,2217.34,1012.08,464.28,510.96,5403.38,1245.03,315.34
8/23/2013,3581.13,1489.35,155.48,551.88,199.91,2239.03,1058.66,#N/A,523.07,5390.86,1251.47,307.45
8/26/2013,3566.30,1491.93,155.97,549.76,#N/A,2244.09,1033.01,454.75,522.22,5394.69,1251.27,310.45
8/27/2013,3508.10,1497.44,160.81,546.94,199.88,2218.44,999.57,431.88,527.15,5340.66,1235.14,306.40
8/28/2013,3518.70,1492.90,163.03,543.49,199.86,2226.06,1021.90,433.81,515.43,5278.14,1211.65,296.40
8/29/2013,3526.33,1495.89,161.02,543.92,200.41,2253.20,1012.38,434.89,516.60,5265.42,1196.74,292.27
8/30/2013,3515.12,1496.37,158.49,539.25,200.59,2285.07,1004.88,#N/A,514.29,5197.01,1193.53,295.89
9/2/2013,#N/A,#N/A,#N/A,539.25,201.04,2307.50,1051.35,446.42,515.53,5283.60,1213.20,#N/A
9/3/2013,3530.38,1489.98,159.91,533.62,201.31,2318.09,1038.95,439.38,533.67,5202.17,1206.32,295.67
